voiceID,meanF0Hz,stdevF0Hz,HNR
audio\s24_l_lwaz4a.wav,204.52025452065578,28.631266861677748,14.748269706786028
audio\s24_l_lwba4s.wav,207.87456011180248,42.45028514931709,15.893501165402911
audio\s24_l_lwih3p.wav,213.51693292412511,37.73331068321721,14.17598837316817
audio\s24_l_lwit8s.wav,216.10201402814363,26.282038818404622,14.502042908159792
audio\s24_l_lwwozp.wav,206.5939326866449,24.33125212419461,16.983617524117104
audio\s24_l_pbaj7s.wav,218.57646591733746,28.366637332606043,13.809694412975968
audio\s24_l_pbar1s.wav,221.43840190489863,26.084585216381114,17.53894020690914
audio\s24_l_pbbl3p.wav,199.7557933137285,45.75945152364986,13.56009317893752
audio\s24_l_pbbl6p.wav,233.89072045224728,55.97882883816201,13.661337917635786
audio\s24_l_pbip5s.wav,242.44113278562787,52.513742139502774,16.42594360843153
audio\s24_l_pgar5a.wav,213.08155955441094,29.22923630324594,14.975873550468037
audio\s24_l_pgwn7p.wav,206.4364975214981,32.45394071520625,15.702363114518084
audio\s24_l_prby1p.wav,221.26144186485715,31.68663961536498,17.647404311541514
audio\s24_l_pwbm6a.wav,236.47114434953932,70.80419994994519,13.006037883381866
audio\s24_l_pwis2p.wav,204.91164055545883,29.74258073708646,12.49565899619389
audio\s24_l_pwwk9a.wav,195.86425280946006,28.1027683908552,12.622595616524604
audio\s24_l_sbig5n.wav,221.89789560809575,40.896495684863794,16.039622740041267
audio\s24_l_sbwi8a.wav,205.9293257620716,39.30240874509077,12.80415035169775
audio\s24_l_sgak8n.wav,210.64148552147202,73.00152296366673,10.08568363569912
audio\s24_l_sgaq6n.wav,217.16349994090885,31.967338650528312,11.971651345348798
audio\s24_l_sgav7s.wav,204.44851310002434,53.653904433999976,12.954259579394268
audio\s24_l_sgie1n.wav,216.44902410705015,27.02794635660244,17.308084471669698
audio\s24_l_sgiqzs.wav,206.09676230668853,25.14077864290594,15.271359851812095
audio\s24_l_sraa2s.wav,217.03601191361622,47.23858838845333,12.468919826679631
audio\s24_l_srbdzp.wav,212.2877204338016,57.839960530719445,15.561258253579508
audio\s24_l_srbj8n.wav,207.3551510370797,46.850201036762314,11.676273120423089
audio\s24_l_srib7n.wav,200.39036057787172,47.891572991691085,14.900292230385695
audio\s24_l_sric4n.wav,207.64099864462779,25.988689023074187,14.952924005005091
audio\s24_l_swbe5n.wav,218.96401311125888,38.417003569068314,14.501189311933402
audio\s24_l_swby1a.wav,211.003013341817,34.65431911611403,15.233678082162262
audio\s24_p_bbbv5p.wav,209.15047172329506,23.168654922927043,19.47349095008153
audio\s24_p_bbwu4a.wav,197.1806766156222,29.139031838057797,18.76415315791542
audio\s24_p_bgac3p.wav,206.2316463791043,28.49378892245172,17.688988393680713
audio\s24_p_bgbx6s.wav,206.3979513175482,68.25887260134874,14.43963468689751
audio\s24_p_bgwi2p.wav,206.61236348213953,25.402595759848943,18.25235266787502
audio\s24_p_brbpzn.wav,194.87600214921312,46.73681712315297,18.221465065847273
audio\s24_p_brim6a.wav,206.00577401333638,38.859178570203724,14.921185521023448
audio\s24_p_briozp.wav,199.69408621196612,45.71110189903039,18.22386038039316
audio\s24_p_bwin3n.wav,196.64915926351864,48.25050815833032,17.772402613902035
audio\s24_p_lbad9n.wav,210.36443552932505,57.60564264435827,16.85066181986448
audio\s24_p_lbaf9a.wav,212.88540203678969,52.863557038686594,15.106454420643756
audio\s24_p_lbwg8s.wav,196.93518109009221,54.13879300475419,14.796025625544399
audio\s24_p_lbws4p.wav,202.14126245871773,40.325080589216824,16.038952558183546
audio\s24_p_lgib2n.wav,204.34720303480194,29.61563965456485,16.837193006531454
audio\s24_p_lgiu9p.wav,198.10010304270213,18.7726584367342,19.027868789481083
audio\s24_p_lgwx1p.wav,207.42908984006309,52.07058550690211,16.439560371450405
audio\s24_p_lrbh3n.wav,186.49479054912172,48.300354111933466,15.5551483446526
audio\s24_p_lrif9p.wav,202.49902227994392,24.718386023368037,15.608825821397161
audio\s24_p_lriz2p.wav,196.0913376061082,18.36627646214348,16.705398353490253
audio\s24_p_lwat7p.wav,214.2229594245966,57.72358046571263,16.547732348266415
audio\s24_p_lwaz4a.wav,209.45156111942734,24.608829259370516,15.909692136546848
audio\s24_p_lwba4s.wav,202.9738596821207,29.508299719225256,15.967668439048975
audio\s24_p_lwih3p.wav,212.98298488557367,34.63371500333639,15.862059175387374
audio\s24_p_lwit8s.wav,207.57649367561206,64.17867094888392,13.154556689736376
audio\s24_p_lwwozp.wav,204.7677855919427,36.25002106277832,18.526857172855404
audio\s24_p_pbaj7s.wav,180.52298211397212,52.54120415745837,12.681794036789775
audio\s24_p_pbar1s.wav,187.80381962087475,80.24389102254986,15.73483359240438
audio\s24_p_pbbl3p.wav,205.61709888679158,29.555050051211545,15.89897905424325
audio\s24_p_pbbl6p.wav,228.00073610396143,46.03640726964775,16.58558354218317
audio\s24_p_pbip5s.wav,203.1998986849185,27.943466627287435,16.2586896120851
audio\s24_p_pgar5a.wav,187.89481093912948,57.425119454541324,13.765927631540533
audio\s24_p_pgwn7p.wav,196.90001443936038,27.62289409157753,16.29080684340653
audio\s24_p_prby1p.wav,200.62149834935505,22.212695294415,16.886371401270136
audio\s24_p_pwbm6a.wav,178.38460851341563,52.08400072918087,10.996629348373931
audio\s24_p_pwis2p.wav,214.36023637661458,28.80635441025114,14.870721849681862
audio\s24_p_pwwk9a.wav,196.6108335552708,27.421416102542715,14.619411505234392
audio\s24_p_sbig5n.wav,203.03198631955198,65.75921978987353,15.146054773008979
audio\s24_p_sbwi8a.wav,211.75737775049984,37.72110026590223,14.669975659995844
audio\s24_p_sgak8n.wav,212.54341508017336,66.69353198558491,11.904009552104233
audio\s24_p_sgaq6n.wav,189.75297874837997,70.37441167950197,11.062287758667912
audio\s24_p_sgav7s.wav,197.14386040397423,66.129536934971,13.965606681977215
audio\s24_p_sgie1n.wav,203.87719654976556,51.90707132278189,17.25790354683077
audio\s24_p_sgiqzs.wav,217.3455210819078,39.338167165347635,17.432013884348187
audio\s24_p_sraa2s.wav,210.0099242899054,53.729326103098025,14.378636807122271
audio\s24_p_srbdzp.wav,206.04910054830557,56.51123987518321,16.644538823162627
audio\s24_p_srbj8n.wav,197.4929400948845,86.19817919278462,12.521546109575004
audio\s24_p_srib7n.wav,193.83884710872834,49.98617715929098,16.05119232256021
audio\s24_p_sric4n.wav,197.19154487139357,35.390670135265054,16.18887603396432
audio\s24_p_swbe5n.wav,217.41916844370434,63.78764976841931,14.559687237006381
audio\s24_p_swby1a.wav,206.03731881957174,50.931013267329334,15.797186284594417
audio\s25_l_bbbv5p.wav,269.1743015112116,37.99240016273471,16.192270059407623
audio\s25_l_bbwu4a.wav,315.25844099784877,48.794887740573515,20.06116065878135
audio\s25_l_bgac3p.wav,274.9429634935365,50.419857753325815,14.212080094403968
audio\s25_l_bgbx6s.wav,310.15316553600644,57.59128835563092,14.90678703711201
audio\s25_l_bgwi2p.wav,267.7148921734319,43.06463798180256,14.991519595188981
audio\s25_l_brbpzn.wav,264.0596328474821,40.45321305373803,15.705594608454629
audio\s25_l_brim6a.wav,258.120946508001,40.27200411623371,11.797169286074299
audio\s25_l_briozp.wav,274.70547365484845,44.12539317322042,14.872975175831872
audio\s25_l_bwin3n.wav,264.0668448638712,41.69216519828137,12.645448965217538
audio\s25_l_lbad9n.wav,283.913298394184,35.33049042615765,16.707005484137287
audio\s25_l_lbaf9a.wav,245.79735236743912,33.082796945825194,13.798191140738972
audio\s25_l_lbwg8s.wav,295.54563122710243,37.42994059013147,17.18218506349231
audio\s25_l_lbws4p.wav,270.0730393624605,38.38625642411557,16.5112609923021
audio\s25_l_lgib2n.wav,267.2003459395039,40.70387538415789,14.075070922393497
audio\s25_l_lgiu9p.wav,257.1456170932966,34.64748930141993,15.922029904606044
audio\s25_l_lgwx1p.wav,263.1638610125547,45.39959070176774,13.401039630961181
audio\s25_l_lrbh3n.wav,294.9822011452953,40.04581726964246,13.710862060760826
audio\s25_l_lrif9p.wav,255.0190227243175,33.86427085278149,13.377001583443954
audio\s25_l_lriz2p.wav,285.471053291512,58.55550461273244,14.790481270897379
audio\s25_l_lwat7p.wav,266.26046988277295,44.62235461810973,12.848381915903751
audio\s25_l_lwaz4a.wav,265.47768190541825,36.091600603922515,13.649631053350502
audio\s25_l_lwba4s.wav,307.62593735635704,42.6806605606881,16.085870863218293
audio\s25_l_lwih3p.wav,263.13952726392984,32.25986635681071,14.895662446389457
audio\s25_l_lwit8s.wav,290.9790341317218,37.39161895718494,14.392609382691376
audio\s25_l_lwwozp.wav,264.1634203126258,42.166462628218824,15.365596854065885
audio\s25_l_pbaj7s.wav,278.0728713979266,37.139348936954,14.413877280865846
audio\s25_l_pbar1s.wav,268.2800631398892,37.038253515306415,16.133066498449715
audio\s25_l_pbbl3p.wav,261.21068864076045,36.169784473252456,14.472386885514672
audio\s25_l_pbbl6p.wav,281.69851959891247,29.11953085672207,13.708437472966597
audio\s25_l_pbip5s.wav,284.9613507755267,34.438193040155156,15.056217865516977
audio\s25_l_pgar5a.wav,257.98409018785026,40.39332303745672,14.58498666494215
audio\s25_l_pgwn7p.wav,289.2480467305439,36.575719706211906,13.160792821184458
audio\s25_l_prby1p.wav,294.6054721493211,41.45375312298393,17.659771574754444
audio\s25_l_pwbm6a.wav,312.15230949000824,47.51506838940261,13.59631718202647
audio\s25_l_pwis2p.wav,285.82948337999073,45.13091240857557,11.928663468658943
audio\s25_l_pwwk9a.wav,253.8890314521611,34.860134858299894,13.165498542931477
audio\s25_l_sbig5n.wav,278.5490421572785,49.09770500801795,16.135351528595503
audio\s25_l_sbwi8a.wav,300.67026776490667,33.313921094517596,13.897373175038837
audio\s25_l_sgak8n.wav,261.5276141388577,39.35022137316192,12.581486376311759
audio\s25_l_sgaq6n.wav,275.653140660785,47.30579832700509,12.930957499629214
audio\s25_l_sgav7s.wav,260.9361739527137,39.78051391517582,13.565535129382646
audio\s25_l_sgie1n.wav,257.04937657549397,36.33704849701604,16.16664047807639
audio\s25_l_sgiqzs.wav,266.847036733512,42.96924895627226,14.953551715366356
audio\s25_l_sraa2s.wav,285.78835118439605,44.22209211518054,12.280881379446882
audio\s25_l_srbdzp.wav,267.4261527783444,41.71390729285456,14.005597972654684
audio\s25_l_srbj8n.wav,280.6237570864509,48.71288456330256,13.231754959441972
audio\s25_l_srib7n.wav,259.0158974188263,55.852939399551396,12.902070903123727
audio\s25_l_sric4n.wav,255.27962885698744,64.84694113503473,14.0216717525834
audio\s25_l_swbe5n.wav,308.69765085401633,49.961820260924895,14.421998322507315
audio\s25_l_swby1a.wav,292.0840735795109,35.48628878276075,16.557963177008038
audio\s25_p_bbbv5p.wav,195.20816401863158,58.23555395366067,16.1817211910209
audio\s25_p_bbwu4a.wav,209.24841580770115,43.93298018367977,18.845012660903375
audio\s25_p_bgac3p.wav,238.17701132684027,32.6209361437362,18.157894444606523
audio\s25_p_bgbx6s.wav,281.3735748875496,37.806111208578606,16.996886438714647
audio\s25_p_bgwi2p.wav,229.62534882868735,27.975736112855877,18.307949988066746
audio\s25_p_brbpzn.wav,255.74284408063966,20.747303252931367,19.31050615982414
audio\s25_p_brim6a.wav,229.96195075575022,49.61120916613045,14.367987619793572
audio\s25_p_briozp.wav,214.93142632112452,52.39270083498029,17.695215150323527
audio\s25_p_bwin3n.wav,210.08990023329287,35.11897923692923,15.862052420412931
audio\s25_p_lbad9n.wav,230.46658332198982,53.51414654237976,14.88756372915603
audio\s25_p_lbaf9a.wav,266.15416670766086,35.43543025419367,16.32766871853155
audio\s25_p_lbwg8s.wav,285.7317084562354,56.587153204761414,15.66808738428655
audio\s25_p_lbws4p.wav,230.8545544327402,38.03107261149729,16.7551862956009
audio\s25_p_lgib2n.wav,205.09827813067653,48.2463319307974,13.989003830097472
audio\s25_p_lgiu9p.wav,227.72257336805473,41.60912651874293,17.75655253651411
audio\s25_p_lgwx1p.wav,225.04931864021782,24.246684354004824,15.968378129215358
audio\s25_p_lrbh3n.wav,209.2577820523086,45.07181385420744,13.284066218660719
audio\s25_p_lrif9p.wav,230.85617431994294,33.63618580864694,16.307215530078793
audio\s25_p_lriz2p.wav,245.22107684570034,65.80784375462453,16.83334969358781
audio\s25_p_lwat7p.wav,281.26974373914214,53.400006094545674,16.422082216867555
audio\s25_p_lwaz4a.wav,221.4709721282555,62.97072286694654,12.843442964666345
audio\s25_p_lwba4s.wav,271.7340408767014,36.50438941307785,16.27939602855898
audio\s25_p_lwih3p.wav,243.90556914289175,45.01434014171455,15.592769564644
audio\s25_p_lwit8s.wav,239.7807701825661,51.706107364482705,14.071755098199763
audio\s25_p_lwwozp.wav,224.93011293502482,50.75789560824528,18.225005057390877
audio\s25_p_pbaj7s.wav,222.10448964552188,50.80831231569327,15.170851543075816
audio\s25_p_pbar1s.wav,250.97318895359638,40.77761250235999,15.586015980482506
audio\s25_p_pbbl3p.wav,206.5161167581817,56.138996545819886,14.159057417849388
audio\s25_p_pbbl6p.wav,278.66799399172976,45.22887976234252,15.934425695819199
audio\s25_p_pbip5s.wav,274.7143136968522,48.54343759387948,17.887210291204646
audio\s25_p_pgar5a.wav,206.4326474062978,50.575166177153065,10.15853567410963
audio\s25_p_pgwn7p.wav,221.3411280604441,22.408860163127287,16.6465201464027
audio\s25_p_prby1p.wav,225.63758771032332,21.58314794150769,16.149925691889113
audio\s25_p_pwbm6a.wav,223.16465566150035,67.35881228773722,10.558254262303196
audio\s25_p_pwis2p.wav,275.3200946496931,47.85551988726555,14.099317500799756
audio\s25_p_pwwk9a.wav,260.1225876528194,22.61013176811065,15.680451836828624
audio\s25_p_sbig5n.wav,279.9528455454418,57.571062093992886,16.798001333418334
audio\s25_p_sbwi8a.wav,261.7627484286592,40.985315632347024,13.72744681226302
audio\s25_p_sgak8n.wav,247.68800667264017,51.64334308926662,12.548265427907753
audio\s25_p_sgaq6n.wav,228.4508451421835,62.381748285431236,11.795143572457018
audio\s25_p_sgav7s.wav,232.65504651365958,24.657381624719555,15.2413035905178
audio\s25_p_sgie1n.wav,234.6984425989289,42.951310335954375,16.832649468977344
audio\s25_p_sgiqzs.wav,223.065905413683,25.716206009332563,15.307378728261488
audio\s25_p_sraa2s.wav,200.62684802185169,53.11784631075117,15.132471509751635
audio\s25_p_srbdzp.wav,246.43184204091514,48.230206434460584,16.15989193927322
audio\s25_p_srbj8n.wav,268.8027713181219,48.18198445530481,12.611445543136636
audio\s25_p_srib7n.wav,204.83821168801126,81.19639753095036,13.199212282458003
audio\s25_p_sric4n.wav,276.21226427063596,63.46465751850513,15.853599088452935
audio\s25_p_swbe5n.wav,236.1804705780999,75.18948913092154,12.184664119462859
audio\s25_p_swby1a.wav,211.77599414100658,65.75703881378601,13.177887033722953
audio\s26_l_bbanza.wav,188.0543402395699,55.87805133741955,14.330052514122197
audio\s26_l_bbwh5p.wav,198.76901952759462,42.33933746704372,14.208932353932783
audio\s26_l_bgbozn.wav,178.90405960254762,34.34966936117157,18.157972937533373
audio\s26_l_bgwy1p.wav,187.08204759367806,42.26060568337057,16.33372389058553
audio\s26_l_brav5s.wav,183.88543789706748,23.828906567284925,14.544364416847879
audio\s26_l_brbc1s.wav,190.19678458248978,19.6974689012732,13.86029485608726
audio\s26_l_brbu9a.wav,194.14432687906998,16.42960823621441,15.090962596693291
audio\s26_l_bwah8p.wav,201.9946238628058,44.38279350368222,10.640926854461494
audio\s26_l_bwij1a.wav,177.12206997479322,42.905687849121584,14.396755679361366
audio\s26_l_bwwm8s.wav,187.45795875072577,19.2687745265349,12.882027621625198
audio\s26_l_lbbt3p.wav,182.28523397431346,23.3903358739449,13.841804797234838
audio\s26_l_lgaf9s.wav,182.9537108329852,24.553865175626882,13.054470553614845
audio\s26_l_lgbn4n.wav,180.79585561530064,33.30554003523752,18.959452864037996
audio\s26_l_lrbu6a.wav,187.88872910653322,32.52226479100968,12.109577597248103
audio\s26_l_lrig5s.wav,194.06170569758052,14.68516207388337,13.93706293526067
audio\s26_l_lrim1a.wav,179.14005449392948,27.800357327368356,13.37125478973138
audio\s26_l_lrwrzs.wav,195.98429907959058,35.530761735047726,13.512734627250389
audio\s26_l_lwaa7p.wav,178.53195049341394,55.2235243738619,10.068579094783551
audio\s26_l_lwat2p.wav,193.5329063749656,52.02781847704727,11.627206840017069
audio\s26_l_lwbl9n.wav,190.29216586061514,45.581684578740266,14.712191539637853
audio\s26_l_lwis7s.wav,174.50324662696443,35.293072340636556,11.97802325877094
audio\s26_l_pbik4n.wav,194.56010381743542,43.56022432529886,14.613889843580653
audio\s26_l_pbwq5n.wav,184.18505692522936,16.96011943035744,14.583060751082801
audio\s26_l_pgar7n.wav,188.61280647568634,31.49454936453039,13.533292908064947
audio\s26_l_pgas7n.wav,184.14772574809643,30.35844571141499,11.571344327261574
audio\s26_l_prax7p.wav,188.37113416571793,22.1137455802917,11.183413275682671
audio\s26_l_prbe6s.wav,212.65633992390804,50.07837801514257,11.641640125146322
audio\s26_l_prwe8s.wav,219.0812204742097,58.293631448053574,12.13509273788809
audio\s26_l_pwak6p.wav,203.35605531651407,31.967845096168347,9.465512745163903
audio\s26_l_pwaz4p.wav,180.50774275731922,57.10899918044416,8.5526157568357
audio\s26_l_pwij9n.wav,175.8232196672806,35.493284827118785,13.510267789460128
audio\s26_l_pwiq1a.wav,179.719211836853,39.09319703489609,12.472133404751364
audio\s26_l_pwwazp.wav,158.4632634852972,58.39014211342934,10.888913082592376
audio\s26_l_sbab8n.wav,208.81131583915135,58.69141672429648,12.144406348489696
audio\s26_l_sbag2a.wav,191.844793615122,45.154688644197776,12.945623194859918
audio\s26_l_sbbi2s.wav,199.62243676724754,40.42601501929585,13.076559768887336
audio\s26_l_sbbp9p.wav,190.54364400725092,19.573735947412715,12.492164531416803
audio\s26_l_sbio3s.wav,181.2537603558131,21.742750743152673,11.502859949761577
audio\s26_l_sbwc6p.wav,198.88879657830722,37.24389272331185,11.2372717781633
audio\s26_l_sbwi2s.wav,183.29148864361952,50.670497864303194,12.135282671180102
audio\s26_l_sgab6a.wav,179.9140416349003,45.38649629791113,8.980547331004304
audio\s26_l_sgaz4p.wav,190.86794685208193,33.90260649823928,12.106076523222992
audio\s26_l_sgbf4s.wav,180.06620537466105,48.16619460260769,13.099514379771913
audio\s26_l_sgiv3n.wav,170.48523259214792,59.20318324292847,13.24927441166341
audio\s26_l_sgwd8n.wav,179.48211285802003,49.66405337077837,12.100494905225089
audio\s26_l_sgwlzn.wav,171.59815043558186,41.173934097134826,15.245881731389435
audio\s26_l_srwp5p.wav,212.50935374306016,33.2434393760861,12.783721940714955
audio\s26_l_srwx2s.wav,200.34766245382434,40.42220765810856,11.0090767285963
audio\s26_l_swid3s.wav,187.13206151711705,42.333954689282514,12.380726565089656
audio\s26_l_swiy3s.wav,182.81968622617842,19.40208556077322,12.70822919911885
audio\s26_p_bbanza.wav,155.6952253019147,47.66283940586122,13.01692127341388
audio\s26_p_bbwh5p.wav,183.8358387862026,60.6796055952582,12.094660777704986
audio\s26_p_bgbozn.wav,175.73274546703624,32.80586560784956,17.02896576642041
audio\s26_p_bgwy1p.wav,174.82015088269367,80.63303036052976,15.115348564459612
audio\s26_p_brav5s.wav,162.84676421654046,46.8015553417964,11.957477587197111
audio\s26_p_brbc1s.wav,182.41545232026903,10.615849941906454,14.129823776042784
audio\s26_p_brbu9a.wav,166.32623277221455,37.271504060339936,13.252313247774994
audio\s26_p_bwah8p.wav,201.61560426625746,66.23116080910806,9.579551299917316
audio\s26_p_bwij1a.wav,174.43446006143614,35.66123705612642,13.89286100106086
audio\s26_p_bwwm8s.wav,167.7602319346531,34.39159195440203,12.919409532016234
audio\s26_p_lbbt3p.wav,170.1284401922712,31.962755322164504,14.16312541357988
audio\s26_p_lgaf9s.wav,169.77543055215955,33.91197213727295,13.53738759141668
audio\s26_p_lgbn4n.wav,179.43475296967765,20.550375585676758,15.188185275203265
audio\s26_p_lrbu6a.wav,179.89977455813496,55.531640143418436,12.413654048316605
audio\s26_p_lrig5s.wav,145.93839600898636,50.65332819939919,10.98618301702564
audio\s26_p_lrim1a.wav,176.17695977028504,23.466157976816746,11.91544569374013
audio\s26_p_lrwrzs.wav,145.09655331940493,46.55065275019996,11.125899614632644
audio\s26_p_lwaa7p.wav,168.89249579961808,54.403987932033004,10.191117094229394
audio\s26_p_lwat2p.wav,176.72599267334982,36.241090326457645,11.492348999909789
audio\s26_p_lwbl9n.wav,174.23082679325944,59.294640533396276,14.977520583254002
audio\s26_p_lwis7s.wav,155.32010548983087,60.637223727884596,8.117866685566293
audio\s26_p_pbik4n.wav,189.74777102624893,44.47211942099427,14.478672121949808
audio\s26_p_pbwq5n.wav,176.67424287844912,27.487922602160076,11.87436785128747
audio\s26_p_pgar7n.wav,173.90157323703042,34.39426110786442,11.168919396009994
audio\s26_p_pgas7n.wav,163.91790604880697,46.64150619441404,10.115099098314145
audio\s26_p_prax7p.wav,177.9254533155275,49.292608933297416,7.637702210798828
audio\s26_p_prbe6s.wav,156.0754141821522,39.54785527200717,9.333422191002844
audio\s26_p_prwe8s.wav,173.88933735998364,86.46938953657883,9.156692867896181
audio\s26_p_pwak6p.wav,182.02158931973852,32.83369465792275,9.214936059514782
audio\s26_p_pwaz4p.wav,180.6005601231743,96.6002952135953,8.612791501305292
audio\s26_p_pwij9n.wav,172.6086192147209,45.798889956280846,10.384440990585155
audio\s26_p_pwiq1a.wav,152.82042477465868,85.69345502819856,7.528840075795019
audio\s26_p_pwwazp.wav,173.73317358879405,23.72882820991003,10.909991847474533
audio\s26_p_sbab8n.wav,172.61325131432207,99.72292306233606,6.929176074434284
audio\s26_p_sbag2a.wav,190.9616721801084,40.65653421997679,10.648190528095478
audio\s26_p_sbbi2s.wav,167.50064500398042,63.87731715574133,11.4169421700628
audio\s26_p_sbbp9p.wav,177.25645275680716,39.75399855402531,12.448013922346808
audio\s26_p_sbio3s.wav,188.01271388271948,54.90941222155646,12.864729026000107
audio\s26_p_sbwc6p.wav,155.72611758112447,64.82321293742864,8.303575248441657
audio\s26_p_sbwi2s.wav,179.20698578819093,15.949960628451645,12.431809142526348
audio\s26_p_sgab6a.wav,207.76511364481422,84.17046895897916,8.338103762049402
audio\s26_p_sgaz4p.wav,153.12853061336136,53.940654547301165,10.997802733436467
audio\s26_p_sgbf4s.wav,167.60164897744434,57.16210492352052,9.917152253478156
audio\s26_p_sgiv3n.wav,182.56997790964314,31.140667807345743,12.815078368356868
audio\s26_p_sgwd8n.wav,188.0952139115667,64.33462937657929,11.57322473905797
audio\s26_p_sgwlzn.wav,169.13529253074165,42.264625571344446,12.116308082654593
audio\s26_p_srwp5p.wav,193.55917435471636,27.169362359984508,11.471423251412302
audio\s26_p_srwx2s.wav,177.92915790532015,83.64342953877912,9.264883408719713
audio\s26_p_swid3s.wav,186.78218167096713,60.84763939688565,9.299536622814685
audio\s26_p_swiy3s.wav,199.2036054401069,102.32438315571476,12.342737513011032
audio\s27_l_bah2s_WRONG_#sil.wav,410.2454968841721,46.97915973479522,1.6028193440191203
audio\s27_l_bbbo5s.wav,261.49323907567737,47.6935734474806,16.602644883910706
audio\s27_l_bgbx4n.wav,211.82780271977325,51.88775272539516,14.746996974435085
audio\s27_l_bgwj6p.wav,257.8991219089261,43.97117260350264,17.38330152135751
audio\s27_l_brab1a.wav,213.81958339806764,52.394853620354375,14.793653047906664
audio\s27_l_brbu8p.wav,229.4273160597503,52.02464194898864,15.55367553873294
audio\s27_l_brit3s.wav,214.53522731171807,65.10087983217065,16.222966304059582
audio\s27_l_bwai9a.wav,208.0537651656587,47.16729941624298,14.435175281071631
audio\s27_l_bwbn5n.wav,252.44186056663142,48.30838014428894,15.1740616957062
audio\s27_l_lbbz6s.wav,242.10555657602836,48.104372765588515,15.339944082203631
audio\s27_l_lbit1a.wav,258.3397871531747,46.87997125754907,16.19675303779796
audio\s27_l_lbiy4p.wav,263.33960712680334,32.88490175207231,17.411231710642333
audio\s27_l_lbwm3p.wav,275.48014760036074,33.88200332677365,17.587470267361
audio\s27_l_lbwr9p.wav,267.5047995260616,44.845662825973676,17.557733537633666
audio\s27_l_lgaa5p.wav,274.16673777315265,40.494081802181285,14.66025466486982
audio\s27_l_lgig3s.wav,231.49650624627483,62.940590760582374,17.191941119771823
audio\s27_l_lrag2s.wav,226.15934064051697,50.63069396667509,15.17355614345811
audio\s27_l_lril6a.wav,248.90824333590237,57.11378539037694,13.991936492092089
audio\s27_l_lwan9p.wav,267.3665594026192,35.07220534227624,15.786393536911818
audio\s27_l_lwbh3n.wav,253.80830210630347,48.75047601900754,14.29401401031529
audio\s27_l_lwwm9a.wav,244.10642606676856,52.27911091914992,14.760819677620066
audio\s27_l_lwwvzn.wav,249.45743895088034,45.701457232423806,15.575175200707392
audio\s27_l_pbbk3s.wav,263.40700818724525,43.16586924740607,15.838135621046595
audio\s27_l_pbbq1a.wav,255.46467357716227,37.60036079909726,16.013583612691907
audio\s27_l_pbwk2p.wav,257.0791150646128,37.3006734055446,17.363803095567157
audio\s27_l_pgae8a.wav,214.7558224118938,63.0792075030389,13.288554351732143
audio\s27_l_pgwazn.wav,256.9384736967084,43.61684332704828,16.743303941397773
audio\s27_l_pgwb1s.wav,254.1379711452836,53.60342278679821,17.7564762464243
audio\s27_l_prie1a.wav,207.5140092872995,54.67343278614654,13.18697403785471
audio\s27_l_prwf7a.wav,198.02627054374778,53.34034889776798,12.211726824055392
audio\s27_l_pwbsza.wav,255.12591996286992,51.1334414944461,13.417832319601732
audio\s27_l_pwbszn.wav,253.0020496001645,56.35039420125095,13.638084912533401
audio\s27_l_pwby8s.wav,210.7240580212677,68.22891649311964,13.120611133147982
audio\s27_l_pwbz6s.wav,208.6772144095676,41.58160586473049,12.738883640865124
audio\s27_l_sbac7s.wav,261.61452412566325,47.987428576727616,15.568538416506449
audio\s27_l_sbau7p.wav,220.67050961462093,42.25945334306472,14.802829130823831
audio\s27_l_sbwo9n.wav,258.20775088683837,43.333920688165165,17.699440391572033
audio\s27_l_sgaf2s.wav,215.24551784177845,38.16846326115252,14.954931478893977
audio\s27_l_sgaj4p.wav,212.22837127916281,42.55291941096318,14.768125762049115
audio\s27_l_sgbl7n.wav,260.5137131606085,56.622720721303956,14.259457903030789
audio\s27_l_sgid5p.wav,265.5466253064311,42.933255835755475,17.538285605802955
audio\s27_l_sgip5n.wav,257.71114855651683,46.27742968285422,17.14447093052985
audio\s27_l_srbv8n.wav,199.19256074812245,55.76002460941569,12.478059913245811
audio\s27_l_srbx2p.wav,259.98494444762997,50.29554049250427,15.69117157337846
audio\s27_l_sric7n.wav,228.2745193429143,63.09678264809845,14.863495774597125
audio\s27_l_srii4a.wav,208.09027200424055,47.66022243816869,13.718038904777364
audio\s27_l_srwq8s.wav,218.3574759850731,54.51912052527843,14.089454330758837
audio\s27_l_srwr6s.wav,233.5216836795397,48.832271362437176,15.347383631507675
audio\s27_l_swbp4a.wav,257.7584015811798,42.07300403748797,14.944822199649812
audio\s27_l_swwdzn.wav,257.53228233328184,41.00051601228258,17.206712359969046
audio\s27_p_bbbo5s.wav,209.2919535297552,49.19012068981525,15.955758412912479
audio\s27_p_bgbx4n.wav,207.89575813462267,49.866775668172885,16.019547519402355
audio\s27_p_bgwj6p.wav,206.55203610295445,50.827257884871635,16.312474885386333
audio\s27_p_brab1a.wav,212.34285473273636,41.53241980305747,14.228803104424367
audio\s27_p_brbu8p.wav,207.87730488128017,62.07351642257693,14.871525571819008
audio\s27_p_brit3s.wav,211.72821150176645,53.378156782163664,16.912187729136452
audio\s27_p_bwai9a.wav,209.9761654394227,35.99952597206163,14.369030427195677
audio\s27_p_bwbn5n.wav,199.94207745950322,65.35011934637345,12.861625774419746
